SRR,Sublineage,SublineageFrequency
SRR24130486,XBB.4.1,0.00118624
SRR24130486,EK.2,0.00105820
SRR24130486,XBB.1.5.38,0.00103392
SRR24130487,XBB.1.5.32,0.61018600
SRR24130487,XBB.1.5.13,0.10767272
SRR24130487,XBB.1.5.39,0.09229650
SRR24130487,XBB.1.5,0.02660783
SRR24130487,XBB.1.5.28,0.01694412
SRR24130487,BA.5.3,0.01636606
SRR24130487,BA.2,0.00804643
SRR24130487,XBB.1.5.35,0.00542215
SRR24130487,BA.2.67,0.00496975
SRR24130487,XBB.1.5.37,0.00459559
SRR24130487,XBB.1.5.36,0.00427838
SRR24130487,XAH,0.00415640
SRR24130487,CJ.1.3,0.00339764
SRR24130487,XAD,0.00263646
SRR24130487,XBB.1.5.21,0.00227145
SRR24130487,XBB.1.22.1,0.00218341
SRR24130487,BA.2.31,0.00209920
SRR24130487,BA.5.3.3,0.00192205
SRR24130487,BA.2.62,0.00180505
SRR24130487,FG.3,0.00155039
SRR24130487,XBF.4,0.00144617
SRR24130487,BA.2.8,0.00136585
SRR24130487,BA.2.68,0.00128003
SRR24130487,XBB.1.5.27,0.00123267
SRR24130487,EK.3,0.00122378
SRR24130487,BA.2.48,0.00120919
SRR24130487,XBB.1.5.20,0.00118084
SRR24130487,CL.1.3,0.00117272
SRR24130487,CJ.1.1,0.00112528
SRR24130487,DW.1,0.00112003
SRR24130487,XBB.1.5.9,0.00106157
SRR24130487,XBB.1.5.40,0.00101350
SRR24130488,XBB.1.5.32,0.68339100
SRR24130488,XBB.1.5,0.15427330
SRR24130488,XBB.1.5.18,0.10642800
SRR24130488,XBB.1.5.36,0.00418410
SRR24130488,XBB.1.5.27,0.00281294
SRR24130488,XBB.1.5.34,0.00274914
SRR24130488,XBB.1.5.37,0.00224719
SRR24130488,XBB.1.5.2,0.00221165
SRR24130488,XBB.1.5.19,0.00211715
SRR24130488,FG.3,0.00207156
SRR24130488,XBB.1.5.20,0.00166482
SRR24130488,XBB.1.5.21,0.00155559
SRR24130488,XBB.1.5.39,0.00150830
SRR24130488,XBB.1.5.35,0.00139045
SRR24130488,XBB.1.32,0.00128152
SRR24130488,XBB.1.5.31,0.00122662
SRR24130488,FE.1,0.00120810
SRR24130488,XBB.3.1,0.00116460
SRR24130488,XBB.1.5.38,0.00114580
SRR24130488,XBB.1.5.6,0.00104712
SRR24130488,XBB.1.5.23,0.00103454
SRR24130489,XBB.1.5.32,0.77118600
SRR24130489,BA.5,0.10941908
SRR24130489,XBB.1.5,0.06237655
SRR24130489,XBB.1.5.35,0.00540541
SRR24130489,XBB.1.5.37,0.00508259
SRR24130489,XBB.1.5.21,0.00400802
SRR24130489,XBB.1.5.27,0.00240385
SRR24130489,XBB.1.19,0.00184502
SRR24130489,XBB.1.5.2,0.00170940
SRR24130489,BA.2.2,0.00166394
SRR24130489,XAJ,0.00154619
SRR24130489,XBB.1.5.3,0.00143369
SRR24130489,XBB.1.5.23,0.00136240
SRR24130489,B.1.1.529,0.00134470
SRR24130489,XBB.1.5.31,0.00121803
SRR24130489,XBB.1.5.38,0.00121045
SRR24130489,XBB.1.5.19,0.00112233
SRR24130489,BA.5.1.11,0.00109722
SRR24130489,XBB.1.5.29,0.00106581
SRR24130489,XBB.3.1,0.00100874
SRR24130489,XAA,0.00100663
SRR24130489,BF.31.1,0.00100418
SRR24130489,FG.3,0.00100402
SRR24130490,XBB.1.5,0.85958879
SRR24130490,XBB.1.5.32,0.05397990
SRR24130490,XBB.1.5.22,0.00763497
SRR24130490,XBB.1.13,0.00375114
SRR24130490,XBB.1.5.21,0.00291322
SRR24130490,XBB.1.5.20,0.00274424
SRR24130490,XBB.1.5.27,0.00262128
SRR24130490,XBB.1.6,0.00246373
SRR24130490,XBB.2.4,0.00232595
SRR24130490,XBB.1.5.37,0.00223214
SRR24130490,XBB.1.30,0.00213893
SRR24130490,XBB.1.19,0.00213523
SRR24130490,XBB.1.5.36,0.00211608
SRR24130490,XBB.1.11.1,0.00198020
SRR24130490,XBB.1.5.39,0.00197239
SRR24130490,FE.1,0.00188562
SRR24130490,XBB.1.5.19,0.00170358
SRR24130490,XBB.1.5.38,0.00169866
SRR24130490,XBB.7,0.00159325
SRR24130490,XBB.3.1,0.00158162
SRR24130490,XBB.1.5.2,0.00134383
SRR24130490,XBB.1.5.24,0.00125839
SRR24130490,XBB.1.5.9,0.00119048
SRR24130490,XBB.4.1,0.00110352
SRR24130490,XBB.1.5.6,0.00105042
SRR24130490,XBB.1.5.23,0.00101937
SRR24130491,XBB.1.5.37,0.65149389
SRR24130491,BA.2.57,0.09264045
SRR24130491,FD.2,0.07434940
SRR24130491,BA.5.3.1,0.03622844
SRR24130491,BA.5.3,0.02711270
SRR24130491,BE.1.1.1,0.01566641
SRR24130491,BA.2.10.4,0.00787402
SRR24130491,XBB.1.5.36,0.00564175
SRR24130491,XBB.1.5.20,0.00395517
SRR24130491,XAD,0.00315457
SRR24130491,XBB.1.5.32,0.00283286
SRR24130491,XBB.1.5.27,0.00277778
SRR24130491,BQ.1.30,0.00241546
SRR24130491,BA.2.67,0.00213675
SRR24130491,XBB.1.19,0.00182694
SRR24130491,BA.2.40,0.00175703
SRR24130491,BE.11,0.00174597
SRR24130491,XBB.1.5.34,0.00174520
SRR24130491,XBB.1.5.9,0.00173010
SRR24130491,BA.5.3.2,0.00162338
SRR24130491,BQ.1.5,0.00161225
SRR24130491,XBB.1.11.1,0.00160000
SRR24130491,BA.2.45,0.00151057
SRR24130491,BE.12,0.00144718
SRR24130491,BA.2.8,0.00136495
SRR24130491,BA.2.20,0.00132822
SRR24130491,BQ.1.1.50,0.00115207
SRR24130491,BA.2.31.1,0.00109951
SRR24130491,B.58,0.00107296
SRR24130491,BE.1.4.1,0.00104822
SRR24130491,BA.5.10,0.00104611
SRR24130491,XBB.1.5.29,0.00104466
SRR24130491,BQ.1.1.39,0.00102354
SRR24130491,BA.5.3.3,0.00102145
SRR24130491,XBB.1.22.1,0.00101277
SRR24130491,BA.2.28,0.00100100
SRR24156512,XBB.1.5,0.80213052
SRR24156512,XBB.1.5.19,0.07046580
SRR24156512,XBB.1.5.9,0.02834310
SRR24156512,BA.5,0.02591173
SRR24156512,XBB.1.13,0.00251069
SRR24156512,XBB.1.5.21,0.00226996
SRR24156512,XBB.1.5.37,0.00216116
SRR24156512,FG.3,0.00204082
SRR24156512,XBL,0.00203953
SRR24156512,XBB.1.5.27,0.00194309
SRR24156512,XBB.1.5.1,0.00163106
SRR24156512,XBB.1.5.36,0.00150089
SRR24156512,XBB.1.5.35,0.00137356
SRR24156512,XBB.1.5.39,0.00130915
SRR24156512,XBB.1.5.31,0.00121378
SRR24156512,BA.5.9,0.00119237
SRR24156512,XBB.1.21,0.00108119
SRR24156512,XBB.3.1,0.00101739
SRR24156513,XBB.1.5.39,0.36327200
SRR24156513,XBB.1.5.38,0.11197486
SRR24156513,XBB.1.5,0.10699259
SRR24156513,XBB.1.5.36,0.10699259
SRR24156513,XBB,0.10009515
SRR24156513,XBB.1.5.20,0.08871899
SRR24156513,BE.1.1.1,0.03833970
SRR24156513,XBB.1.13,0.00280991
SRR24156513,XBB.1.30,0.00268721
SRR24156513,XBB.1.5.30,0.00233645
SRR24156513,XBB.1.5.21,0.00213633
SRR24156513,XBB.1.21,0.00198892
SRR24156513,XBB.1.17,0.00192714
SRR24156513,XBB.1.5.27,0.00192585
SRR24156513,XBB.2.7,0.00181708
SRR24156513,XBB.1.5.6,0.00177830
SRR24156513,XBB.1.5.31,0.00168161
SRR24156513,BQ.1.19,0.00154464
SRR24156513,EB.1,0.00146771
SRR24156513,XBB.1.19.1,0.00140056
SRR24156513,BA.5.3.2,0.00137322
SRR24156513,XBB.1.5.34,0.00137080
SRR24156513,XBB.4.1,0.00129255
SRR24156513,XBB.3.1,0.00124616
SRR24156513,XBB.1.5.35,0.00117786
SRR24156513,BA.5.3.3,0.00113830
SRR24156513,XBB.1.15,0.00112796
SRR24156513,BQ.1.1.73,0.00105597
SRR24156513,BA.5.1.9,0.00101833
SRR24156513,BQ.1.30,0.00101437
SRR24156514,XBB.1.5,0.62092407
SRR24156514,XBB.2.4,0.31325783
SRR24156514,XBB.1.13,0.00732508
SRR24156514,XBB.1.5.33,0.00532415
SRR24156514,XBB.1.5.21,0.00255787
SRR24156514,XBB.1.5.37,0.00245098
SRR24156514,XBB.1.30,0.00181561
SRR24156514,FG.3,0.00169518
SRR24156514,XBB.2.3.1,0.00158667
SRR24156514,XBB.1.19,0.00154053
SRR24156514,XBB.1.5.9,0.00149589
SRR24156514,XBB.1.17.1,0.00145228
SRR24156514,XBB.1.5.19,0.00140105
SRR24156514,XBB.1.5.35,0.00134376
SRR24156514,XBB.1.5.39,0.00122499
SRR24156514,XBB.3.1,0.00109934
SRR24156514,XBB.1.5.10,0.00109573
SRR24156514,XBB.1.18.1,0.00100308
SRR24156515,XBB.1.5.7,0.42333800
SRR24156515,XBB.1.5.5,0.23024400
SRR24156515,XBB.1.5.17,0.12875263
SRR24156515,XBB.1.5.13,0.08803554
SRR24156515,BA.5,0.03751226
SRR24156515,XBB.1.22.1,0.02549713
SRR24156515,XBB.1.5.35,0.00385949
SRR24156515,FD.1.1,0.00264550
SRR24156515,XBB.1.5.6,0.00212443
SRR24156515,XBB.1.5.27,0.00198829
SRR24156515,XBB.1.5.37,0.00158881
SRR24156515,XBB.1.5.30,0.00142653
SRR24156515,XAD,0.00138396
SRR24156515,BA.2.10.4,0.00127673
SRR24156515,XBB.1.5.31,0.00126084
SRR24156515,XBB.1.5.36,0.00123381
SRR24156515,EK.1,0.00101976
SRR24156516,XBB.1.5.20,0.29817700
SRR24156516,XBB.1.22,0.22055530
SRR24156516,XBB.1.5.19,0.16793200
SRR24156516,XBB.1.16,0.12555117
SRR24156516,XBB.1.16.1,0.09392350
SRR24156516,XBB.1.5,0.02124017
SRR24156516,XBB.1.5.17,0.01760751
SRR24156516,XBB.1.5.21,0.00339629
SRR24156516,XBB.1.5.31,0.00287940
SRR24156516,XBB.1.5.35,0.00207839
SRR24156516,XBB.1.5.37,0.00199521
SRR24156516,XBB.1.5.36,0.00199468
SRR24156516,XBB.1.5.18,0.00198216
SRR24156516,FG.3,0.00184547
SRR24156516,XBB.1.5.39,0.00171485
SRR24156516,FE.1,0.00151716
SRR24156516,XBB.2.4,0.00123996
SRR24156516,XBB.2.1,0.00106106
SRR24156517,XBB.1.5.35,0.44259414
SRR24156517,XBB.1.5.14,0.18150519
SRR24156517,BA.5,0.17895397
SRR24156517,XBB.1.5.13,0.13034144
SRR24156517,XBB.1.29,0.00944947
SRR24156517,XBB.1.13,0.00527983
SRR24156517,EK.3,0.00249017
SRR24156517,XBB.3.1,0.00242215
SRR24156517,XBB.1.5.31,0.00199283
SRR24156517,BQ.1.19,0.00176243
SRR24156517,XBB.1.18,0.00140653
SRR24156517,XBB.1.5.27,0.00136809
SRR24156517,XBB.2.8,0.00122691
SRR24156517,XBB.1.5.11,0.00101776
SRR24156518,XBB.1.5,0.34564774
SRR24156518,XBB.1.5.19,0.23216900
SRR24156518,XBB.1.5.24,0.12349750
SRR24156518,XBB.1.22,0.06567150
SRR24156518,BA.5,0.06462666
SRR24156518,XBB.1.16,0.01973685
SRR24156518,XBB.1.29,0.00773301
SRR24156518,BA.5.1.35,0.00520626
SRR24156518,XBB.1.5.15,0.00515031
SRR24156518,XBB.1.5.22,0.00406543
SRR24156518,XBB.1.30,0.00291251
SRR24156518,XBB.1.13,0.00270848
SRR24156518,EQ.1,0.00246914
SRR24156518,BA.2.52,0.00246823
SRR24156518,BA.2.11,0.00222469
SRR24156518,XBB.1.5.38,0.00217071
SRR24156518,XBB.1.5.31,0.00216802
SRR24156518,XBB.1.5.13,0.00210369
SRR24156518,XBB.1.5.21,0.00206562
SRR24156518,XBP,0.00202468
SRR24156518,XBB.1.11.1,0.00179625
SRR24156518,XAJ,0.00175749
SRR24156518,XBL,0.00171863
SRR24156518,XBB.1.5.27,0.00164654
SRR24156518,XBB.1.9.1,0.00154332
SRR24156518,BA.5.1.30,0.00152714
SRR24156518,XBB.1.18.1,0.00139100
SRR24156518,FG.3,0.00137836
SRR24156518,BA.2.10.4,0.00137253
SRR24156518,BQ.1.1.50,0.00133425
SRR24156518,XBB.1.5.35,0.00130258
SRR24156518,XBB.3.1,0.00127582
SRR24156518,XBB.1.5.10,0.00119280
SRR24156518,BT.2,0.00113766
SRR24156518,BA.5.1.2,0.00106286
SRR24156518,BM.2.1,0.00104314
SRR24156518,XBB.1.22.1,0.00102407
SRR24156518,XBB.1.5.14,0.00101885
SRR24156518,XBB.1.5.37,0.00101626
SRR24156519,XBB.1.5,0.57453555
SRR24156519,XBB.1.5.20,0.20350800
SRR24156519,XBB.1.5.32,0.15161600
SRR24156519,XBB.1.5.37,0.01416080
SRR24156519,XBB.1.5.15,0.00476847
SRR24156519,XBB.1.5.21,0.00444343
SRR24156519,XBB.1.5.39,0.00304540
SRR24156519,XBB.1.5.27,0.00232279
SRR24156519,FG.3,0.00185598
SRR24156519,XBB.1.5.36,0.00171999
SRR24156519,XBB.1.5.19,0.00165975
SRR24156519,XBB.3.1,0.00118694
SRR24156519,XBB.1.18.1,0.00117749
SRR24156519,XBB.1.5.23,0.00115207
SRR24156519,XBB.1.5.35,0.00109170
SRR24156519,XBB.1.17.1,0.00106538
SRR24156519,XBB.2.3.1,0.00101523
SRR24156520,XBB.1.5,0.56888870
SRR24156520,XBB.1.5.5,0.19812400
SRR24156520,XBB.1.5.32,0.09593420
SRR24156520,XBB.1.5.28,0.06206388
SRR24156520,BA.5,0.01164004
SRR24156520,XBB.1.5.37,0.00867052
SRR24156520,XBB.1.5.21,0.00366654
SRR24156520,XBB.1.5.35,0.00332281
SRR24156520,XBB.1.5.36,0.00254885
SRR24156520,XBB.1.5.19,0.00207326
SRR24156520,XBB.1.5.27,0.00207121
SRR24156520,XBB.1.5.26,0.00155588
SRR24156520,FG.3,0.00126210
SRR24156520,XBB.1.5.31,0.00109769
SRR24156521,XBB.1.5,0.50514090
SRR24156521,XBB.1.22,0.13504200
SRR24156521,BA.5,0.10663192
SRR24156521,XBB.1.5.5,0.05049300
SRR24156521,XBB.1.22.2,0.02911910
SRR24156521,XBL,0.02170047
SRR24156521,XBB,0.01805527
SRR24156521,XBB.1.5.28,0.01543492
SRR24156521,XBB.1.22.1,0.00551217
SRR24156521,XBB.1.29,0.00340667
SRR24156521,FG.3,0.00309285
SRR24156521,XBB.1.5.27,0.00290716
SRR24156521,XBB.1.13,0.00240362
SRR24156521,XBB.1.30,0.00236144
SRR24156521,XBB.1.5.21,0.00236073
SRR24156521,XBB.1.5.36,0.00229424
SRR24156521,XBB.1.5.35,0.00195696
SRR24156521,BE.1.1.1,0.00191303
SRR24156521,XAJ,0.00179100
SRR24156521,EU.1.1,0.00169561
SRR24156521,XBB.1.21,0.00157398
SRR24156521,XBB.1.5.34,0.00156067
SRR24156521,XBP,0.00147614
SRR24156521,XBB.1.5.37,0.00145138
SRR24156521,EW.2,0.00142407
SRR24156521,XBB.1.5.31,0.00133105
SRR24156521,BQ.1.1.73,0.00129122
SRR24156521,XBB.1.18,0.00123894
SRR24156521,XBN,0.00118878
SRR24156521,XBB.3.1,0.00115533
SRR24156521,XBB.1.5.39,0.00109242
SRR24156521,XBB.2.1,0.00108911
SRR24156521,BA.2.72,0.00101561
SRR24156522,XBB.1.5.20,0.55531755
SRR24156522,XBB.1.5,0.39420896
SRR24156522,XBB.1.5.21,0.00432387
SRR24156522,XBB.1.5.38,0.00414324
SRR24156522,XBB.1.5.37,0.00272008
SRR24156522,XBB.1.5.39,0.00246219
